,PKCosecha,PKCiclo,Fecha,Parcial,CantidadCosechada,PesoPromedio,Dispersion,VentaUSDReal,Usuario,TimeStamp,FechaSiembra,FechaCosecha,cycle_days
1300,6812,5213,2023-01-04,1,231591,26.780001,0,22055.0,16,01/10/23 12:27:35,2022-10-06,2023-01-20,90.0
1301,6813,5253,2022-12-30,0,2132258,1.24,0,0.0,16,01/04/23 11:22:34,2022-11-25,2022-12-30,35.0
1302,6814,5219,2023-01-07,0,193826,23.0,0,14219.0,16,01/20/23 09:21:51,2022-10-08,2023-01-07,91.0
1303,6815,5217,2023-01-08,0,170435,23.0,0,12380.0,16,01/20/23 09:22:14,2022-10-08,2023-01-08,92.0
1304,6816,5237,2023-01-05,1,337602,19.6,0,21230.0,16,01/10/23 12:28:06,2022-10-28,2023-02-03,69.0
1305,6817,5236,2023-01-05,1,275022,23.219999,0,21542.0,16,01/10/23 12:28:32,2022-10-28,2023-01-29,69.0
1306,6818,5235,2023-01-06,1,231354,19.200001,0,13668.0,16,01/20/23 09:23:31,2022-10-27,2023-02-04,71.0
1307,6819,5218,2023-01-09,1,172560,25.0,0,14224.0,16,01/20/23 09:24:08,2022-10-08,2023-01-24,93.0
1308,6820,5266,2023-01-09,0,1885714,0.20999999,0,0.0,16,01/20/23 09:15:25,2022-12-24,2023-01-09,16.0
1309,6821,5213,2023-01-20,0,560860,31.4,0,69711.0,16,01/28/23 19:23:56,2022-10-06,2023-01-20,106.0
1310,6822,5220,2023-01-10,1,134411,26.299999,0,12382.0,16,01/20/23 09:24:37,2022-10-09,2023-01-25,93.0
1311,6823,5221,2023-01-11,1,93448,29.0,0,10320.0,16,01/20/23 09:25:13,2022-10-10,2023-01-27,93.0
1312,6824,5222,2023-01-12,1,91000,30.0,0,10529.0,16,01/20/23 09:25:45,2022-10-10,2023-01-23,94.0
1313,6825,5247,2023-01-19,1,261680,17.379999,0,14916.0,16,01/28/23 19:21:02,2022-11-16,2023-02-18,64.0
1314,6826,5238,2023-01-19,1,93033,24.4,0,8659.0,16,01/28/23 19:21:39,2022-11-01,2023-02-01,79.0
1315,6827,5244,2023-01-20,1,161497,16.700001,0,8370.0,16,01/28/23 19:22:19,2022-11-15,2023-02-20,66.0
1316,6828,5216,2023-01-21,0,591051,31.4,0,74997.0,16,01/28/23 19:24:33,2022-10-06,2023-01-21,107.0
1317,6829,5222,2023-01-23,0,146022,31.549999,0,18490.0,16,02/06/23 18:56:06,2022-10-10,2023-01-23,105.0
1318,6830,5218,2023-01-24,0,342415,26.5,0,33864.0,16,02/06/23 18:56:26,2022-10-08,2023-01-24,108.0
1319,6831,5248,2023-01-21,1,210466,17.389999,0,10974.0,16,01/28/23 19:23:15,2022-11-19,2023-02-16,63.0
1320,6832,5256,2023-01-23,1,295833,18.0,0,15043.0,16,02/06/23 18:59:47,2022-11-25,2023-02-24,59.0
1321,6833,5246,2023-01-24,1,180162,18.5,0,10108.0,16,02/06/23 19:00:32,2022-11-15,2023-02-20,70.0
1322,6834,5220,2023-01-25,0,354767,30.0,0,41216.0,16,02/06/23 18:56:45,2022-10-09,2023-01-25,108.0
1323,6835,5226,2023-01-26,0,856545,27.5,0,89953.0,16,02/06/23 18:58:20,2022-10-14,2023-01-26,104.0
1324,6836,5221,2023-01-27,0,219224,32.200001,0,28388.0,16,02/06/23 18:58:39,2022-10-10,2023-01-27,109.0
1325,6837,5236,2023-01-29,0,893270,31.5,0,114525.0,16,02/06/23 18:59:07,2022-10-28,2023-01-29,93.0
1326,6838,5255,2023-01-27,1,250197,20.299999,0,17735.0,16,02/06/23 19:01:00,2022-11-24,2023-02-11,64.0
1327,6839,5238,2023-02-01,0,469928,27.9,0,50797.0,16,03/01/23 08:47:21,2022-11-01,2023-02-01,92.0
1328,6840,5239,2023-02-02,0,432968,31.0,0,54879.0,16,03/01/23 08:47:54,2022-11-02,2023-02-02,92.0
1329,6841,5215,2023-02-02,0,22515,37.529999,0,4120.0,16,03/01/23 08:48:15,2022-10-06,2023-02-02,119.0
1330,6842,5214,2023-02-02,0,18983,35.400002,0,3183.0,16,03/01/23 08:48:56,2022-10-06,2023-02-02,119.0
1331,6843,5237,2023-02-03,0,926860,29.299999,0,106309.0,16,03/01/23 08:49:25,2022-10-28,2023-02-03,98.0
1332,6844,5204,2023-02-03,0,19822,39.299999,0,3848.0,16,03/01/23 08:50:26,2022-09-20,2023-02-03,136.0
1333,6845,5205,2023-02-03,0,14559,39.700001,0,3049.0,16,03/01/23 08:50:06,2022-09-20,2023-02-03,136.0
1334,6846,5225,2023-02-04,0,516697,33.0,0,74852.0,16,03/01/23 08:52:03,2022-10-13,2023-02-04,114.0
1335,6847,5235,2023-02-04,0,923298,28.200001,0,101278.0,16,03/01/23 08:52:30,2022-10-27,2023-02-04,100.0
1336,6848,5240,2023-02-06,0,531247,37.220001,0,95269.0,16,03/01/23 08:53:06,2022-11-02,2023-02-06,96.0
1337,6849,5255,2023-02-05,1,358093,22.860001,0,30266.0,16,03/01/23 08:58:56,2022-11-24,2023-02-11,73.0
1338,6850,5265,2023-01-25,0,1516190,2.0999999,0,0.0,16,02/06/23 19:02:58,2022-12-23,2023-01-25,33.0
1339,6851,5264,2023-01-25,0,1580000,2.25,0,0.0,16,02/06/23 19:06:17,2022-12-23,2023-01-25,33.0
1340,6852,5257,2023-02-08,1,342708,18.24,0,19806.0,16,03/01/23 09:00:14,2022-12-01,2023-02-18,69.0
1341,6853,5263,2023-02-09,0,1408276,14.5,0,42086.0,16,03/01/23 08:54:39,2022-12-13,2023-02-09,58.0
1342,6854,5255,2023-02-11,0,1589111,22.5,0,131077.0,16,03/01/23 08:56:40,2022-11-24,2023-02-11,79.0
1343,6855,5248,2023-02-16,0,855807,23.85,0,70212.0,16,03/01/23 08:57:34,2022-11-19,2023-02-16,89.0
1344,6856,5260,2023-02-05,1,483000,15.0,0,15569.0,16,03/01/23 08:59:42,2022-12-02,2023-02-19,65.0
1345,6857,5258,2023-02-07,1,321761,17.6,0,19048.0,16,03/01/23 09:01:09,2022-12-01,2023-03-04,68.0
1346,6858,5256,2023-02-08,1,260714,21.0,0,13032.0,16,03/01/23 09:04:08,2022-11-25,2023-02-24,75.0
1347,6859,5254,2023-02-09,1,193000,19.0,0,12169.0,16,03/01/23 09:04:37,2022-11-24,2023-03-03,77.0
1348,6860,5267,2023-02-10,1,312332,15.65,0,14285.0,16,03/01/23 09:05:01,2022-12-28,2023-02-21,44.0
1349,6861,5262,2023-02-11,1,140250,16.82,0,7280.0,16,03/01/23 09:05:29,2022-12-08,2023-03-05,65.0
1350,6862,5269,2023-02-11,1,370602,17.450001,0,20188.0,16,03/01/23 09:05:53,2022-12-30,2023-03-11,43.0
1351,6863,5247,2023-02-18,0,703179,28.0,0,77085.0,16,03/01/23 15:11:42,2022-11-16,2023-02-18,94.0
1352,6864,5257,2023-02-18,0,1197804,20.950001,0,81272.0,16,03/01/23 15:12:29,2022-12-01,2023-02-18,79.0
1353,6865,5260,2023-02-19,0,1341921,20.299999,0,98872.0,16,03/01/23 09:10:19,2022-12-02,2023-02-19,79.0
1354,6866,5244,2023-02-20,0,567540,28.620001,0,63015.0,16,03/01/23 09:11:06,2022-11-15,2023-02-20,97.0
1355,6867,5246,2023-02-20,0,608252,27.51,0,64916.0,16,03/01/23 09:12:45,2022-11-15,2023-02-20,97.0
1356,6868,5267,2023-02-21,0,1447381,21.0,0,98844.0,16,03/01/23 15:13:19,2022-12-28,2023-02-21,55.0
1357,6869,5245,2023-02-21,0,605014,27.719999,0,68471.0,16,03/01/23 15:14:14,2022-11-15,2023-02-21,98.0
1358,6870,5256,2023-02-24,0,1096962,26.0,0,112709.0,16,03/01/23 15:14:44,2022-11-25,2023-02-24,91.0
1359,6871,5261,2023-02-24,0,350185,27.0,0,37325.0,16,03/01/23 15:15:12,2022-12-08,2023-02-24,78.0
1360,6872,5258,2023-02-23,1,204699,24.9,0,19903.0,16,03/01/23 15:16:37,2022-12-01,2023-03-04,84.0
1361,6873,5254,2023-02-25,1,180909,26.4,0,18970.0,16,03/01/23 15:17:02,2022-11-24,2023-03-03,93.0
1362,6874,5262,2023-02-25,1,135571,21.0,0,10099.0,16,03/01/23 15:17:26,2022-12-08,2023-03-05,79.0
1363,6875,5275,2023-02-10,0,178571,0.83999997,0,0.0,16,03/01/23 11:39:22,2023-01-21,2023-02-10,20.0
1364,6876,5273,2023-02-14,0,968966,1.16,0,0.0,16,03/01/23 11:36:21,2023-01-19,2023-02-14,26.0
1365,6877,5274,2023-02-14,0,205036,1.39,0,0.0,16,03/01/23 11:41:55,2023-01-21,2023-02-14,24.0
1366,6878,5277,2023-02-15,0,1000813,1.23,0,0.0,16,03/01/23 11:48:08,2023-01-21,2023-02-15,25.0
1367,6879,5272,2023-02-09,0,4152000,0.75,0,0.0,16,03/01/23 12:20:34,2023-01-19,2023-02-09,21.0
1368,6880,5280,2023-02-14,0,1007895,0.38,0,0.0,16,03/01/23 14:36:25,2023-01-29,2023-02-14,16.0
1369,6881,5281,2023-02-14,0,840909,0.44,0,0.0,16,03/01/23 14:36:40,2023-01-29,2023-02-14,16.0
1370,6882,5282,2023-02-15,0,1397561,0.41,0,0.0,16,03/01/23 14:40:04,2023-01-29,2023-02-15,17.0
1371,6883,5271,2023-02-16,0,3235659,1.29,0,0.0,16,03/01/23 14:51:12,2023-01-19,2023-02-16,28.0
1372,6884,5276,2023-02-17,0,2171200,1.25,0,0.0,16,03/01/23 14:55:33,2023-01-21,2023-02-17,27.0
1373,6885,5268,2023-03-02,0,984996,25.059999,0,92260.0,16,03/14/23 14:31:19,2022-12-28,2023-03-02,64.0
1374,6886,5254,2023-03-03,0,540115,26.15,0,51513.0,16,03/14/23 14:31:49,2022-11-24,2023-03-03,99.0
1375,6887,5258,2023-03-04,0,841563,25.719999,0,81764.0,16,03/14/23 14:32:13,2022-12-01,2023-03-04,93.0
1376,6888,5262,2023-03-05,0,406549,23.209999,0,33440.0,16,03/14/23 14:32:32,2022-12-08,2023-03-05,87.0
1377,6889,5278,2023-03-02,1,314467,15.0,0,9952.0,16,03/14/23 14:36:40,2023-01-25,2023-04-14,36.0
1378,6890,5279,2023-03-03,1,363050,13.18,0,9081.0,16,03/14/23 14:37:55,2023-01-25,2023-04-28,37.0
1379,6891,5269,2023-03-11,0,1224716,28.200001,0,130824.0,16,03/20/23 14:48:38,2022-12-30,2023-03-11,71.0
1380,6892,5270,2023-03-09,1,341306,15.93,0,15522.0,16,03/20/23 14:49:57,2023-01-09,2023-04-10,59.0
1381,6893,5299,2023-03-11,0,3692857,0.56,0,0.0,16,03/14/23 15:40:01,2023-02-21,2023-03-11,18.0
1382,6894,5306,2023-03-13,0,1253226,0.62,0,0.0,16,03/14/23 15:47:47,2023-02-22,2023-03-13,19.0
1383,6895,5301,2023-03-14,0,1562821,0.77999997,0,0.0,16,03/20/23 14:09:26,2023-02-21,2023-03-14,21.0
1384,6896,5300,2023-03-15,0,3797368,0.75999999,0,0.0,16,03/20/23 14:18:20,2023-02-21,2023-03-15,22.0
1385,6897,5308,2023-03-16,0,1378182,0.55000001,0,0.0,16,03/20/23 23:35:00,2023-02-27,2023-03-16,17.0
1386,6898,5305,2023-03-17,0,4518947,0.94999999,0,0.0,16,03/20/23 23:19:42,2023-02-22,2023-03-17,23.0
1387,6900,5309,2023-03-20,0,2631068,1.03,0,0.0,16,03/20/23 23:53:51,2023-02-27,2023-03-20,21.0
1388,6901,5307,2023-03-22,0,5492632,0.94999999,0,0.0,16,03/28/23 10:51:32,2023-02-25,2023-03-22,25.0
1389,6902,5310,2023-03-23,0,915888,1.0700001,0,0.0,16,03/28/23 10:57:26,2023-02-28,2023-03-23,23.0
1390,6903,5319,2023-03-24,0,2854902,0.50999999,0,0.0,16,03/28/23 11:00:01,2023-03-05,2023-03-24,19.0
1391,6904,5320,2023-03-28,0,1751402,1.0700001,0,0.0,16,03/28/23 11:01:57,2023-03-05,2023-03-28,23.0
1392,6905,5321,2023-03-29,0,1180583,1.03,0,0.0,16,03/31/23 10:18:25,2023-03-06,2023-03-29,23.0
1393,6906,5278,2023-03-30,1,195370,24.190001,0,17100.0,16,04/05/23 09:10:16,2023-01-25,2023-04-14,64.0
1394,6907,5270,2023-04-03,1,541685,26.700001,0,54297.0,16,04/21/23 15:24:27,2023-01-09,2023-04-10,84.0
1395,6908,5289,2023-04-05,1,208032,18.799999,0,11556.0,16,04/21/23 15:25:07,2023-02-15,2023-04-20,49.0
1396,6909,5303,2023-04-05,1,460875,16.0,0,21098.0,16,04/21/23 15:25:36,2023-02-16,2023-05-16,48.0
1397,6910,5302,2023-04-06,1,210278,18.0,0,10888.0,16,04/21/23 15:26:37,2023-02-16,2023-04-28,49.0
1398,6911,5285,2023-04-07,1,236562,16.0,0,10640.0,16,04/21/23 15:26:12,2023-02-14,2023-04-27,52.0
1399,6912,5270,2023-04-10,0,410453,26.5,0,42694.0,16,04/21/23 15:13:34,2023-01-09,2023-04-10,91.0
1400,6913,5278,2023-04-14,0,695464,28.0,0,61299.0,16,04/21/23 15:14:44,2023-01-25,2023-04-14,79.0
1401,6914,5291,2023-04-17,0,1317696,23.0,0,106702.0,16,04/26/23 16:46:09,2023-02-09,2023-04-17,67.0
1402,6915,5292,2023-04-18,0,1608213,23.5,0,130351.0,16,04/26/23 16:47:44,2023-02-09,2023-04-18,68.0
1403,6916,5289,2023-04-20,0,697473,24.139999,0,59079.0,16,04/26/23 16:48:43,2023-02-15,2023-04-20,64.0
1404,6917,5303,2023-04-21,1,905667,21.0,0,68460.0,16,04/26/23 17:06:00,2023-02-16,2023-05-16,64.0
1405,6918,5304,2023-04-16,1,393407,18.200001,0,23090.0,16,04/26/23 17:04:42,2023-02-17,2023-05-11,58.0
1406,6919,5331,2023-04-14,1,2297436,0.77999997,0,0.0,16,04/21/23 15:30:45,2023-03-24,2023-04-19,21.0
1407,6920,5331,2023-04-19,0,142063,1.26,0,0.0,16,04/21/23 15:31:02,2023-03-24,2023-04-19,26.0
1408,6921,5336,2023-04-18,0,1828947,0.38,0,0.0,16,04/21/23 15:38:25,2023-04-01,2023-04-18,17.0
1409,6923,5295,2023-04-22,0,125749,23.030001,0,9802.0,16,04/26/23 16:50:33,2023-02-14,2023-04-22,67.0
1410,6924,5294,2023-04-22,0,123227,22.0,0,9630.0,16,04/26/23 16:52:51,2023-02-14,2023-04-22,67.0
1411,6925,5284,2023-04-22,0,74462,19.5,0,4762.0,16,04/23/23 19:49:35,2023-02-10,2023-04-22,71.0
1412,6926,5287,2023-04-22,0,68976,19.049999,0,4371.0,16,04/26/23 17:00:48,2023-02-14,2023-04-22,67.0
1413,6927,5330,2023-04-21,1,1425000,2.0,0,0.0,16,04/25/23 08:39:22,2023-03-24,2023-05-12,28.0
1414,6928,5283,2023-04-26,0,79375,19.200001,0,5000.0,16,04/28/23 09:08:26,2023-02-10,2023-04-26,75.0
1415,6929,5288,2023-04-26,0,51443,19.4,0,3274.0,16,04/28/23 09:10:05,2023-02-14,2023-04-26,71.0
1416,6930,5285,2023-04-27,0,602549,22.75,0,43793.0,16,05/05/23 09:09:04,2023-02-14,2023-04-27,72.0
1417,6931,5279,2023-04-28,0,896900,30.0,0,110668.0,16,05/15/23 12:50:17,2023-01-25,2023-04-28,93.0
1418,6932,5302,2023-04-28,0,661870,23.0,0,56880.0,16,05/05/23 09:10:37,2023-02-16,2023-04-28,71.0
1419,6933,5296,2023-04-30,0,496635,20.799999,0,34066.0,16,05/15/23 12:51:04,2023-02-14,2023-04-30,75.0
1420,6934,5297,2023-05-01,0,491835,24.25,0,40200.0,16,05/15/23 13:00:38,2023-02-15,2023-05-01,75.0
1421,6935,5298,2023-05-04,0,365960,25.0,0,32146.0,16,05/15/23 13:01:04,2023-02-15,2023-05-04,78.0
1422,6936,5315,2023-05-04,1,323294,17.0,0,9685.0,16,05/15/23 12:51:40,2023-03-15,2023-05-29,50.0
1423,6937,5304,2023-05-05,1,750809,23.5,0,60180.0,16,05/15/23 12:54:14,2023-02-17,2023-05-11,77.0
1424,6938,5332,2023-05-15,0,1430095,4.2199998,0,0.0,16,05/15/23 11:59:20,2023-03-24,2023-05-15,52.0
1425,6939,5343,2023-05-08,0,1334000,0.5,0,0.0,16,05/15/23 12:01:50,2023-04-19,2023-05-08,19.0
1426,6940,5344,2023-05-09,0,1091667,0.60000002,0,0.0,16,05/15/23 12:06:58,2023-04-19,2023-05-09,20.0
1427,6941,5345,2023-05-11,0,4725676,0.74000001,0,0.0,16,05/15/23 12:32:11,2023-04-19,2023-05-11,22.0
1428,6942,5342,2023-05-11,0,1021277,0.94,0,0.0,16,06/19/23 17:38:23,2023-04-18,2023-05-11,23.0
1429,6943,5341,2023-05-12,0,838636,0.88,0,0.0,16,05/15/23 12:38:01,2023-04-18,2023-05-12,24.0
1430,6944,5346,2023-05-12,0,1009302,0.43000001,0,0.0,16,05/15/23 12:45:23,2023-04-26,2023-05-12,16.0
1431,6945,5330,2023-05-12,0,118997,6.5799999,0,0.0,16,05/15/23 12:47:32,2023-03-24,2023-05-12,49.0
1432,6946,5325,2023-05-10,1,286118,17.0,0,15951.0,16,05/15/23 12:54:43,2023-03-22,2023-06-04,49.0
1433,6947,5314,2023-05-10,1,387167,18.0,0,22855.0,16,05/15/23 12:55:10,2023-03-15,2023-06-16,56.0
1434,6948,5316,2023-05-12,1,398163,19.6,0,25593.0,16,05/15/23 12:55:39,2023-03-17,2023-06-13,56.0
1435,6949,5317,2023-05-13,1,483929,16.799999,0,24632.0,16,05/15/23 13:00:09,2023-03-17,2023-06-18,57.0
1436,6950,5304,2023-05-11,0,345244,24.6,0,29581.0,16,06/05/23 12:25:38,2023-02-17,2023-05-11,83.0
1437,6951,5293,2023-05-13,0,305952,27.049999,0,32106.0,16,05/15/23 13:02:38,2023-02-14,2023-05-13,88.0
1438,6953,5303,2023-05-16,0,403935,31.0,0,46497.0,16,06/05/23 12:30:16,2023-02-16,2023-05-16,89.0
1439,6954,5290,2023-05-17,0,58080,31.25,0,7041.0,16,05/25/23 13:09:54,2023-02-16,2023-05-17,90.0
1440,6955,5286,2023-05-17,0,48400,30.0,0,5633.0,16,05/25/23 13:10:17,2023-02-15,2023-05-17,91.0
1441,6956,5311,2023-05-16,1,745687,19.129999,0,46782.0,16,05/25/23 13:11:14,2023-03-11,2023-06-05,66.0
1442,6957,5328,2023-05-17,1,509727,18.299999,0,30593.0,16,05/25/23 13:23:43,2023-03-24,2023-06-02,54.0
1443,6958,5323,2023-05-18,1,270319,18.799999,0,16665.0,16,05/25/23 13:12:09,2023-03-20,2023-06-04,59.0
1444,6959,5322,2023-05-19,1,263531,18.92,0,14135.0,16,06/05/23 12:29:40,2023-03-20,2023-06-03,60.0
1445,6960,5324,2023-05-20,1,259598,19.9,0,12712.0,16,06/05/23 12:29:23,2023-03-22,2023-06-03,59.0
1446,6961,5327,2023-05-20,1,173006,19.559999,0,9400.0,16,06/05/23 12:28:52,2023-03-23,2023-06-07,58.0
1447,6962,5326,2023-05-21,1,548929,18.209999,0,25802.0,16,06/05/23 12:28:31,2023-03-22,2023-06-06,60.0
1448,6963,5333,2023-05-21,1,208794,18.08,0,9701.0,16,06/05/23 12:28:05,2023-03-31,2023-06-07,51.0
1449,6964,5329,2023-05-22,1,339778,18.0,0,17363.0,16,06/05/23 12:27:50,2023-03-28,2023-06-17,55.0
1450,6965,5315,2023-05-23,1,544151,23.08,0,35602.0,16,06/05/23 12:27:33,2023-03-15,2023-05-29,69.0
1451,6966,5325,2023-05-25,1,237699,22.6,0,17708.0,16,06/05/23 12:27:04,2023-03-22,2023-06-04,64.0
1452,6967,5316,2023-05-25,1,356167,24.0,0,26528.0,16,06/05/23 12:26:35,2023-03-17,2023-06-13,69.0
1453,6968,5347,2023-05-18,0,1810465,0.86000001,0,0.0,16,05/26/23 16:44:52,2023-04-26,2023-05-18,22.0
1454,6969,5340,2023-05-19,0,3060989,1.8200001,0,0.0,16,05/26/23 16:51:53,2023-04-18,2023-05-19,31.0
1455,6970,5359,2023-05-26,0,949104,2.79,0,0.0,16,05/26/23 18:27:38,2023-05-12,2023-05-26,14.0
1456,6971,5314,2023-05-26,1,333827,24.299999,0,29444.0,16,05/26/23 18:55:49,2023-03-15,2023-06-16,72.0
1457,6972,5328,2023-05-26,1,280550,21.799999,0,22199.0,16,05/26/23 18:56:08,2023-03-24,2023-06-02,63.0
1458,6973,5315,2023-05-29,0,141846,26.0,0,9916.0,16,06/05/23 12:52:01,2023-03-15,2023-05-29,75.0
1459,6974,5317,2023-05-27,1,440552,21.75,0,28072.0,16,05/30/23 08:22:44,2023-03-17,2023-06-18,71.0
1460,6975,5311,2023-05-27,1,714564,23.620001,0,49446.0,16,05/30/23 08:23:12,2023-03-11,2023-06-05,77.0
1461,6976,5325,2023-05-28,1,447500,24.0,0,26226.0,16,06/05/23 12:49:06,2023-03-22,2023-06-04,67.0
1462,6977,5328,2023-05-28,1,334565,23.0,0,22543.0,16,05/30/23 08:24:16,2023-03-24,2023-06-02,65.0
1463,6978,5316,2023-05-29,1,448846,26.0,0,35168.0,16,06/05/23 12:49:44,2023-03-17,2023-06-13,73.0
1464,6979,5318,2023-05-29,1,318332,24.219999,0,24372.0,16,06/05/23 12:50:10,2023-03-16,2023-06-02,74.0
1465,6980,5326,2023-05-30,1,560409,22.0,0,35506.0,16,06/05/23 12:51:30,2023-03-22,2023-06-06,69.0
1466,6981,5328,2023-06-02,0,483162,23.4,0,33123.0,16,06/05/23 13:19:19,2023-03-24,2023-06-02,70.0
1467,6982,5318,2023-06-02,0,300956,24.059999,0,21214.0,16,06/05/23 13:20:23,2023-03-16,2023-06-02,78.0
1468,6983,5322,2023-06-03,0,613975,24.4,0,43343.0,16,06/19/23 16:33:34,2023-03-20,2023-06-03,75.0
1469,6984,5324,2023-06-03,0,878425,22.85,0,58803.0,16,06/05/23 13:24:05,2023-03-22,2023-06-03,73.0
1470,6985,5325,2023-06-04,0,119552,25.01,0,7711.0,16,06/19/23 16:34:33,2023-03-22,2023-06-04,74.0
1471,6986,5323,2023-06-04,0,554303,24.4,0,38583.0,16,06/19/23 16:35:00,2023-03-20,2023-06-04,76.0
1472,6987,5311,2023-06-05,0,1261975,24.299999,0,92576.0,16,06/19/23 16:36:09,2023-03-11,2023-06-05,86.0
1473,6988,5326,2023-06-06,0,724433,22.469999,0,54527.0,16,06/19/23 16:36:57,2023-03-22,2023-06-06,76.0
1474,6989,5327,2023-06-07,0,515575,22.6,0,37962.0,16,06/19/23 16:37:35,2023-03-23,2023-06-07,76.0
1475,6990,5333,2023-06-07,0,470510,22.549999,0,34876.0,16,06/19/23 16:38:05,2023-03-31,2023-06-07,68.0
1476,6991,5334,2023-06-08,0,80769,22.1,0,5789.0,16,06/19/23 16:38:36,2023-03-29,2023-06-08,71.0
1477,6992,5335,2023-06-08,0,65023,22.1,0,4735.0,16,06/19/23 16:39:07,2023-03-29,2023-06-08,71.0
1478,6993,5316,2023-06-13,0,443329,30.58,0,46445.0,16,06/28/23 16:00:11,2023-03-17,2023-06-13,88.0
1479,6994,5313,2023-06-13,0,778535,31.4,0,85110.0,16,06/28/23 16:00:52,2023-03-14,2023-06-13,91.0
1480,6995,5312,2023-06-15,0,858178,25.799999,0,76712.0,16,06/28/23 16:01:27,2023-03-13,2023-06-15,94.0
1481,6996,5314,2023-06-06,1,467584,26.9,0,37992.0,16,06/19/23 16:42:16,2023-03-15,2023-06-16,83.0
1482,6997,5314,2023-06-16,0,116322,28.549999,0,9915.0,16,06/28/23 16:02:07,2023-03-15,2023-06-16,93.0
1483,6998,5329,2023-06-17,0,924609,24.299999,0,68694.0,16,06/28/23 16:02:47,2023-03-28,2023-06-17,81.0
1484,6999,5317,2023-06-18,0,969053,29.889999,0,94398.0,16,06/28/23 16:04:29,2023-03-17,2023-06-18,93.0
1485,7000,5337,2023-06-09,1,472011,14.72,0,19611.0,16,06/19/23 16:44:56,2023-04-14,2023-07-03,56.0
1486,7001,5339,2023-06-18,1,246444,22.5,0,18427.0,16,06/28/23 16:08:49,2023-04-21,2023-07-13,58.0
1487,7002,5372,2023-06-06,0,1638333,0.60000002,0,0.0,16,06/19/23 17:14:34,2023-05-20,2023-06-06,17.0
1488,7003,5367,2023-06-09,0,4851220,0.81999999,0,0.0,16,06/19/23 17:18:54,2023-05-16,2023-06-09,24.0
1489,7004,5369,2023-06-16,0,2949167,1.2,0,0.0,16,06/19/23 17:25:18,2023-05-19,2023-06-16,28.0
1490,7005,5370,2023-06-13,0,3214783,1.15,0,0.0,16,06/19/23 17:26:51,2023-05-19,2023-06-13,25.0
1491,7006,5373,2023-06-14,0,2165789,1.14,0,0.0,16,06/19/23 17:29:11,2023-05-20,2023-06-14,25.0
1492,7007,5368,2023-06-16,0,2252941,1.53,0,0.0,16,06/19/23 17:32:17,2023-05-16,2023-06-16,31.0
1493,7008,5371,2023-06-17,0,1641975,0.81,0,0.0,16,06/19/23 17:33:41,2023-05-19,2023-06-17,29.0
1494,7009,5338,2023-06-20,1,363441,18.6,0,21127.0,16,06/28/23 16:09:34,2023-04-18,2023-07-11,63.0
1495,7010,5374,2023-06-21,0,2666977,2.1500001,0,0.0,16,06/28/23 15:42:31,2023-05-21,2023-06-21,31.0
1496,7011,5389,2023-06-23,0,989062,0.63999999,0,0.0,16,06/28/23 15:45:49,2023-06-06,2023-06-23,17.0
1497,7012,5388,2023-06-27,0,1244444,0.72000003,0,0.0,16,06/28/23 15:50:19,2023-06-05,2023-06-27,22.0
1498,7013,5386,2023-06-28,0,1086885,0.61000001,0,0.0,16,06/28/23 15:57:41,2023-06-05,2023-06-28,23.0
1499,7014,5348,2023-06-23,0,1139106,23.5,0,78769.0,16,06/28/23 16:08:08,2023-05-05,2023-06-23,49.0
1500,7015,5387,2023-06-29,0,1053488,0.86000001,0,0.0,16,07/03/23 19:17:50,2023-06-05,2023-06-29,24.0
1501,7016,5390,2023-07-04,0,2036364,0.44,0,0.0,16,07/11/23 11:00:02,2023-06-17,2023-07-04,17.0
1502,7017,5391,2023-07-11,1,1628866,0.97000003,0,0.0,16,07/11/23 14:04:20,2023-06-17,2023-07-18,24.0
1503,7018,5337,2023-07-03,0,1400042,23.92,0,111504.0,16,07/12/23 10:40:59,2023-04-14,2023-07-03,80.0
1504,7019,5338,2023-07-11,0,1089143,24.5,0,75602.0,16,07/24/23 14:37:05,2023-04-18,2023-07-11,84.0
1505,7020,5356,2023-07-12,0,722324,19.709999,0,35324.0,16,07/24/23 14:38:01,2023-05-12,2023-07-12,61.0
1506,7021,5363,2023-07-12,0,47299,18.879999,0,2172.0,16,07/24/23 14:56:36,2023-05-19,2023-07-12,54.0
1507,7022,5362,2023-07-12,0,46050,20.0,0,2545.0,16,07/24/23 14:57:00,2023-05-19,2023-07-12,54.0
1508,7023,5339,2023-07-13,0,754903,28.25,0,68482.0,16,07/24/23 14:57:32,2023-04-21,2023-07-13,83.0
1509,7024,5361,2023-07-13,0,697592,20.35,0,38264.0,16,07/24/23 14:57:58,2023-05-19,2023-07-13,55.0
1510,7025,5360,2023-07-14,0,1246800,20.0,0,61150.0,16,07/25/23 08:44:09,2023-05-18,2023-07-14,57.0
1511,7026,5357,2023-07-14,0,51393,20.1,0,2465.0,16,07/24/23 15:15:21,2023-05-12,2023-07-14,63.0
1512,7027,5392,2023-07-13,0,1327473,0.91000003,0,0.0,16,07/14/23 09:53:43,2023-06-17,2023-07-13,26.0
1513,7028,5364,2023-07-15,0,1574939,20.35,0,88707.0,16,07/27/23 11:14:33,2023-05-19,2023-07-15,57.0
1514,7029,5358,2023-07-14,0,52356,20.799999,0,2381.0,16,07/25/23 08:44:42,2023-05-12,2023-07-14,63.0
